"ID","성별","학교지역","부최종학력","모최종학력","부종사상지위","모종사상지위","연간소득","보호자건강","키","몸무게","건강상태","성적만족도","가출유무","가족구성","다문화가정여부","형제자매유무","전학경험유무","가족여행","damage","sleep","방임","학대","학습","교우","교사","사회성","가족연락","친구연락","휴대전화의존도","가출친구","교내동아리","교외동아리","비행친구수","체험활동","age"
117402,"2","10","3","2","1","0",7500,"2",164,60,"2","3","2","1","2","2","2",0,0,6,1.66666666666667,4,2.33333333333333,1.66666666666667,1,3.33333333333333,1,1,2,0,"1","2",2.33333333333333,1,19
117403,"2","33","2","2","2","0",13000,"2",168,53,"1","3","2","1","2","1","2",0,0,7,1,4,2.66666666666667,2,2.66666666666667,3.33333333333333,1,1,3.33333333333333,0,"2","2",8.33333333333333,0,19
117404,"2","33","2","2","1","0",5000,"2",162,50,"3","3","2","1","2","1","2",0,0,6,2.66666666666667,3.66666666666667,2.66666666666667,2.33333333333333,3,2.66666666666667,1.5,1.5,2.33333333333333,0,"1","2",0,1,19
117405,"2","33","1","1","1","1",5800,"3",165,50,"2","3","2","1","2","1","2",2,0,9,2,4,1,1.33333333333333,1.33333333333333,2.33333333333333,1,1,3.33333333333333,0,"1","2",0,3,16
117406,"2","33","2","2","1","0",7000,"2",165,58,"1","3","2","1","2","1","2",2,0,6,1.33333333333333,3.66666666666667,2,1.33333333333333,1.66666666666667,2,1,1,1.66666666666667,0,"1","2",0,4,19
117409,"2","33","1","1","1","1",10000,"2",158,60,"3","4","2","1","2","1","2",0,0,6,3.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,3.33333333333333,3,1.5,2.5,2.33333333333333,0,"2","2",0,0,19
117410,"2","33","2","2","2","0",8500,"2",154,52,"2","3","2","1","2","1","2",1,0,5,1,4,2,2,2.33333333333333,2.66666666666667,1,1.5,1.66666666666667,0,"1","2",0,1,19
117412,"1","33","2","2","1","1",8000,"2",181,72,"2","3","2","1","2","1","2",1,0,4,3,4,2.66666666666667,3.33333333333333,3,2.66666666666667,3,4,2.66666666666667,0,"2","2",0,1,19
117413,"2","32","2","2","3","1",5000,"2",164,47,"2","2","2","1","2","1","2",0,0,10,3.33333333333333,2.66666666666667,3,3.33333333333333,3,3,2,4,3.33333333333333,0,"2","2",0,0,19
117414,"2","33","2","2","1","1",4000,"2",155,46,"2","2","2","1","2","1","2",0,0,7,2,3,2,2,2,2.66666666666667,2,1,2,0,"1","2",0,2,19
117415,"1","33","1","1","0","1",1800,"3",178,72,"2","3","2","1","2","1","2",3,0,7,1,3.66666666666667,2,1,1,1,1,1,2.33333333333333,0,"2","2",4,0,19
117416,"1","33","2","2","1","0",6500,"2",180,98,"2","3","2","1","2","1","2",5,0,8,2,2.66666666666667,2,2,2.66666666666667,2.33333333333333,2,2,2.66666666666667,0,"1","2",0,1,15
117417,"2","33","1","1","3","0",4500,"2",168,51,"3","3","2","2","2","1","2",0,0,6,2.33333333333333,3,3,2,2.66666666666667,3.33333333333333,1.5,1,1.33333333333333,0,"1","2",6.66666666666667,0,19
117419,"1","33","2","2","1","1",6000,"2",173,61,"2","3","2","1","2","1","2",0,0,4,2,3.66666666666667,2.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,1,2,3,0,"2","2",1.66666666666667,0,19
117420,"2","24","2","2","2","4",10000,"3",163,80,"2","2","2","1","2","1","2",0,0,6,1.66666666666667,3.33333333333333,2.33333333333333,2,2,2.66666666666667,1.5,1,2.66666666666667,0,"2","2",0,3,19
117421,"2","33","2","2","1","0",8500,"2",160,58,"2","2","2","1","2","1","2",2,0,6,1.66666666666667,4,1.66666666666667,1.66666666666667,1.66666666666667,2,1,1,2.66666666666667,0,"1","2",0,1,19
117423,"1","33","1","1","0","1",3500,"3",179,60,"2","3","2","2","2","1","2",0,0,6,2,3.33333333333333,2.66666666666667,2,2,3,1.5,1.5,2.66666666666667,2,"1","2",4.66666666666667,2,19
117425,"2","33","1","1","3","1",4500,"3",162,54,"2","3","2","1","2","1","2",0,0,8,2,4,1,1,1.33333333333333,2.66666666666667,1,1,3.33333333333333,0,"1","2",0,0,19
117426,"1","33","2","2","1","0",7000,"2",167,66,"2","2","2","1","2","1","2",5,0,7,2,2.33333333333333,2.33333333333333,2,2,1.66666666666667,2,2,2.66666666666667,0,"2","2",2,1,19
117430,"1","24","1","1","1","1",8000,"2",178,78,"2","2","2","1","2","1","2",5,0,7,1,4,1.33333333333333,1,1,2.33333333333333,1,1,2,0,"1","2",3.33333333333333,1,19
117432,"1","33","2","2","1","1",7000,"2",176,56,"1","4","2","1","2","1","2",0,0,6,2,3.66666666666667,2,2,2,2,2,2,4,0,"2","2",0.333333333333333,1,19
117433,"1","33","2","2","1","1",10000,"2",177,74,"1","2","2","1","2","1","2",3,0,6,2,4,2.66666666666667,2,2,1,1,1,4,0,"1","2",0,1,19
117434,"1","33","1","1","1","1",7000,"2",176,79,"2","2","2","1","2","1","2",2,0,5,2.66666666666667,3.33333333333333,2,2,2,2.33333333333333,1,1.5,2.33333333333333,2,"1","2",9.66666666666667,1,19
117435,"1","10","2","2","1","1",7000,"2",173,71,"2","2","2","4","2","1","2",0,0,11,2,4,1.66666666666667,1.33333333333333,2.33333333333333,3.33333333333333,2,2,3.33333333333333,0,"1","2",5.66666666666667,0,19
118302,"1","26","1","1","3","0",5000,"2",185,77,"2","3","2","1","2","1","2",0,0,7,1.66666666666667,3.33333333333333,2.33333333333333,1.33333333333333,2,2,1,1,2.33333333333333,0,"2","2",0,0,19
118303,"2","33","1","2","1","0",1000,"2",160,55,"2","1","2","2","2","1","2",0,0,6,3,3,2.66666666666667,1.66666666666667,2,2.33333333333333,4,1,3.33333333333333,0,"1","2",1.33333333333333,0,19
118304,"2","33","1","1","3","4",4500,"2",156,54,"2","3","2","1","2","1","2",0,0,4,2,2.33333333333333,2.66666666666667,2,2,2,1,1,2.33333333333333,0,"2","2",0,0,19
118307,"2","33","1","1","1","0",2000,"2",165,57,"2","3","2","1","2","2","2",0,0,5,1.33333333333333,4,1.66666666666667,1.33333333333333,1.66666666666667,2,1,1,3.33333333333333,0,"1","2",0,0,19
118308,"1","33","1","1","1","0",3000,"2",180,70,"2","3","2","1","2","1","2",0,0,7,1.66666666666667,3.33333333333333,3,1.66666666666667,2,3,1,1,2.66666666666667,0,"2","2",0,0,19
118310,"2","33","1","1","3","0",2500,"2",163,45,"2","3","2","1","2","1","2",0,0,8,2,4,2.66666666666667,1.66666666666667,2,2.66666666666667,1,1,2.33333333333333,0,"1","2",10,3,19
118311,"1","33","1","1","1","0",3000,"2",178,75,"2","3","2","2","2","1","2",0,0,6,1.66666666666667,1.66666666666667,2.66666666666667,1.33333333333333,2,2,1,1,2.33333333333333,0,"2","2",0,0,19
118312,"2","33","1","1","3","4",3000,"2",155,55,"2","3","2","1","2","1","2",0,0,6,1.33333333333333,4,1.66666666666667,1.33333333333333,1.66666666666667,2,1,1,3.33333333333333,0,"1","2",0,2,19
118313,"2","33","1","1","1","1",3500,"2",160,62,"2","2","2","1","2","1","2",1,0,7,2.33333333333333,3,2.33333333333333,2,2,2.33333333333333,2,2,2.33333333333333,0,"2","2",0,0,19
118316,"2","33","1","1","1","1",4000,"2",157,56,"2","3","2","1","2","1","2",0,0,6,1.66666666666667,2.66666666666667,2.33333333333333,2,2,2,1,1,2,0,"2","2",0,0,19
118401,"1","33","1","1","1","0",4000,"2",169,60,"1","3","2","1","2","1","2",0,0,5,1.66666666666667,4,1.66666666666667,1,1.66666666666667,2,1,1,2.33333333333333,0,"1","2",8.33333333333333,1,19
118403,"2","33","1","1","1","1",5000,"2",165,57,"2","2","2","1","2","1","2",1,0,7,2,3,2,1.66666666666667,2.66666666666667,2,1.5,1,1.66666666666667,0,"2","2",0,1,19
118404,"1","33","1","1","2","1",8000,"2",176,64,"1","2","2","1","2","1","2",3,0,6,1.66666666666667,3.66666666666667,2.66666666666667,1.66666666666667,3,2,1,1,2.66666666666667,0,"2","2",1.33333333333333,1,19
118405,"1","33","3","3","1","1",4000,"2",176,85,"3","3","2","1","2","1","2",1,0,5,1.33333333333333,3.33333333333333,2.33333333333333,2,2.66666666666667,3.66666666666667,2,2.5,3.33333333333333,0,"1","2",0,1,19
118406,"1","33","2","2","1","1",4000,"2",175,79,"2","1","2","1","2","2","2",10,0,6,2,3.33333333333333,1.33333333333333,1.33333333333333,1,3,1,1,2.66666666666667,0,"2","2",1,0,19
118407,"1","33","2","2","1","1",7000,"2",176,73,"1","2","2","1","2","1","2",2,0,5,2.33333333333333,3.66666666666667,2,1.66666666666667,2,2.66666666666667,1,1,2.33333333333333,0,"2","2",1,3,19
118408,"1","33","3","3","1","2",5000,"1",169,61,"2","3","2","4","2","2","2",0,0,6,2,3,2,2,2,2,1,1,2.66666666666667,0,"1","2",0,4,16
118409,"2","33","1","1","1","3",1500,"2",163,58,"2","3","2","1","2","1","2",0,0,5,2,3.66666666666667,2,2,2.66666666666667,2,1,1.5,1.66666666666667,0,"2","2",0,0,19
118410,"1","33","1","1","1","1",3000,"2",175,58,"2","2","2","1","2","1","2",0,0,7,2,3,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,2,2,2.66666666666667,0,"2","2",0.666666666666667,0,19
118411,"2","33","2","1","1","1",7000,"2",159,56,"2","3","2","4","2","1","2",0,0,6,2,1,4,1,2.33333333333333,4,2,1,1.66666666666667,0,"1","2",1,0,19
118412,"2","33","1","1","2","4",3000,"2",160,46,"2","2","2","1","2","1","2",1,0,7,2.33333333333333,4,2,1.66666666666667,1.66666666666667,2.66666666666667,1,1,2,0,"2","2",0,0,19
118413,"2","33","1","2","2","1",10000,"2",162,55,"1","2","2","1","2","1","2",0,0,7,2.33333333333333,3.33333333333333,2.33333333333333,2,2.66666666666667,2.33333333333333,1.5,1,2.33333333333333,0,"2","2",2,1,19
118414,"1","36","2","2","2","4",6000,"2",169,66,"2","3","2","1","2","1","2",2,0,7,2,3.66666666666667,2.33333333333333,1,2,2.33333333333333,1,1,3,0,"2","2",6.66666666666667,1,19
118415,"2","33","1","1","1","1",3000,"2",160,45,"1","2","2","1","2","1","2",0,0,7,2,3,4,2,2,2,2,1.5,2.33333333333333,0,"2","2",1.66666666666667,0,19
118416,"2","33","1","1","0","1",1500,"2",161,50,"2","4","2","1","2","1","2",4,0,7,1.33333333333333,3,2.33333333333333,2.33333333333333,3,2.33333333333333,2,1.5,2.66666666666667,0,"2","2",7,0,19
118417,"1","33","1","1","2","4",3000,"2",178,90,"2","2","2","1","2","1","2",0,0,7,2,2,2,2,2,2,2,1.5,1,0,"2","2",0,0,19
118418,"1","33","1","1","0","0",1000,"3",179,86,"1","2","2","3","2","1","2",0,0,7,1.33333333333333,4,2.66666666666667,2,2.66666666666667,3.33333333333333,1,2,3.66666666666667,0,"2","2",0,1,19
118420,"1","33","1","1","0","0",800,"3",180,60,"2","2","2","5","2","1","2",0,0,7,1,4,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,1.5,1.5,2.66666666666667,0,"2","2",0,1,19
118421,"1","35","2","1","2","4",8000,"2",184,72,"1","3","2","1","2","1","1",0,1,5,2,3.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,1.33333333333333,1.5,1,1.66666666666667,2,"2","2",5.33333333333333,2,16
118424,"1","33","1","1","3","1",4000,"2",166,52,"2","3","2","2","2","1","2",0,0,7,1.66666666666667,4,2.33333333333333,1.66666666666667,1.66666666666667,4,1,3,1.66666666666667,0,"2","2",0,0,16
118425,"2","33","2","1","2","0",12000,"2",165,49,"1","3","2","1","2","1","2",0,0,8,2.66666666666667,3.66666666666667,2,2.33333333333333,2,2,2,1,2,0,"1","2",0,1,19
118426,"2","33","1","1","0","0",5000,"2",158,53,"2","3","2","1","2","1","2",0,0,7,2.33333333333333,3.66666666666667,2.33333333333333,3,3.66666666666667,3.33333333333333,1.5,2.5,3,0,"2","2",0,1,19
118427,"2","33","2","1","1","2",6000,"2",172,57,"3","4","2","1","2","2","2",1,0,6,1,3.66666666666667,2.66666666666667,1.66666666666667,2.33333333333333,2.33333333333333,1,1,3.33333333333333,0,"1","2",0,1,19
118429,"2","33","1","1","0","1",1500,"2",160,49,"1","3","2","2","2","1","2",0,0,6,2,3.66666666666667,2.66666666666667,1.66666666666667,1.33333333333333,2,2,1,3,0,"1","2",0,3,19
118430,"2","33","1","1","1","1",3000,"2",164,76,"2","3","2","1","2","1","2",0,0,6,2,3.66666666666667,2.33333333333333,2.33333333333333,2,3.33333333333333,1,1,3,0,"1","2",0,0,19
118431,"2","33","1","1","1","1",3000,"2",161,100,"3","2","2","1","2","2","2",0,0,5,2,3,1.66666666666667,2,2,2.66666666666667,1.5,2,2.66666666666667,0,"1","2",1.33333333333333,1,19
118432,"2","33","1","1","3","4",2500,"2",169,55,"2","3","2","1","2","1","2",1,0,8,2.33333333333333,3,2.33333333333333,2,2,4,2,2,2.66666666666667,0,"1","2",4.66666666666667,0,19
118433,"2","33","1","1","0","0",1000,"3",158,50,"1","2","2","2","2","1","2",0,0,6,2.33333333333333,3.33333333333333,2.66666666666667,2,3,2.33333333333333,1,1,2,0,"2","2",1,1,19
118434,"1","33","2","1","1","1",4000,"2",170,78,"2","3","2","1","2","1","2",2,0,8,2.33333333333333,4,4,1.66666666666667,2,3,1,1,2.33333333333333,3,"2","2",14.3333333333333,0,19
126301,"1","34","1","1","3","4",2500,"2",178,70,"2","3","2","4","2","1","2",0,0,7,3,3.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2,1,2.33333333333333,0,"2","2",5,0,19
126302,"1","34","2","3","1","1",5000,"2",182,58,"2","2","2","1","1","1","2",0,0,4,2,3,2.33333333333333,2,2,2,2,1,2.33333333333333,0,"2","2",8,0,19
126303,"1","34","1","1","0","0",800,"1",183,90,"2","2","2","3","2","2","2",0,0,5,1.66666666666667,3,2.66666666666667,2.33333333333333,2,2,2,2.5,4,0,"2","2",0,0,19
126305,"1","34","2","2","1","1",6500,"1",174,79,"2","3","2","1","2","1","2",2,0,6,1.33333333333333,4,1,1,1,1,1.5,1,3.33333333333333,0,"1","2",2,5,19
126306,"1","34","1","1","3","1",3500,"1",178,50,"2","2","2","1","2","1","2",0,0,8,1,3,2,2,2.33333333333333,3,1,1,2.33333333333333,0,"2","2",3.33333333333333,0,19
126307,"1","34","1","1","3","4",2500,"2",175,70,"4","4","2","1","2","1","2",0,0,4,2,2.66666666666667,2,2,2,2,1.5,3,3,0,"2","2",0,0,19
126308,"1","34","2","2","3","1",3500,"1",163,54,"2","2","2","1","2","1","2",0,0,7,2,3.66666666666667,2,1.66666666666667,1.33333333333333,2,2,2,3,0,"1","2",0.666666666666667,0,19
126309,"1","34","1","1","3","1",3200,"2",173,58,"1","2","2","1","2","1","2",0,0,4,3,3.66666666666667,2,1,1,2,1,1,2.66666666666667,0,"1","2",0,1,19
126314,"1","34","2","1","3","4",5500,"1",163,52,"2","2","2","1","2","1","2",0,0,11,2,2,2,2,2,2,2,2,3,0,"2","2",0,1,18
126315,"1","34","1","1","3","4",3500,"1",173,58,"1","2","2","1","2","1","2",1,0,7,2.66666666666667,3,3,1.33333333333333,1,3,2,2,2.66666666666667,1,"2","2",10,0,19
126316,"1","34","1","1","1","1",3500,"2",180,76,"1","3","2","1","2","2","2",0,0,7,2.33333333333333,3,2.66666666666667,2,2,2,1,1,1.66666666666667,0,"2","2",0,0,19
126317,"1","34","1","2","3","4",3000,"2",170,64,"1","2","2","1","1","1","2",0,0,8,2,2.66666666666667,2,2,2,2,1,2,3,0,"1","2",0,0,19
126319,"1","34","2","2","2","0",3500,"3",190,112,"3","2","2","1","2","1","2",0,0,8,2,3.33333333333333,2.33333333333333,2,2,2,2.5,3,2.66666666666667,0,"2","2",0,0,19
126320,"1","34","1","1","3","4",3500,"2",175,85,"2","2","2","1","2","1","2",0,0,6,2,3,2,2,2,2.33333333333333,1,1,2.66666666666667,0,"1","2",4.33333333333333,4,19
126322,"1","34","1","1","3","4",2800,"1",177,86,"2","3","2","1","2","1","2",0,0,5,1.66666666666667,4,2,1.33333333333333,1.33333333333333,1,2,1.5,4,0,"1","2",0,0,18
126324,"1","34","2","2","1","0",2500,"2",171,60,"1","3","2","1","2","1","2",0,0,7,2,3.33333333333333,2.33333333333333,2.66666666666667,2,2.66666666666667,2,1.5,2.33333333333333,0,"2","2",4.33333333333333,0,19
126601,"1","34","1","2","1","0",3000,"2",177,69,"1","3","2","1","2","1","2",0,0,6,1.66666666666667,3.66666666666667,1.33333333333333,1.33333333333333,1.33333333333333,2.33333333333333,2,1,2.66666666666667,0,"1","2",1,2,19
126602,"2","34","1","1","1","1",3000,"2",153,53,"2","3","2","1","2","1","2",0,0,6,2,3.33333333333333,2.33333333333333,2,2.66666666666667,3.33333333333333,2,1,2.33333333333333,0,"2","2",0,0,19
126603,"2","34","1","1","1","1",4000,"2",166,50,"1","2","2","1","2","1","2",0,0,7,2.33333333333333,2.66666666666667,2.66666666666667,1.66666666666667,2,2.33333333333333,2,1,2,0,"2","2",0,0,19
126604,"1","34","1","2","1","1",5000,"1",170,79,"1","1","2","1","2","1","2",10,0,6,1.33333333333333,3.66666666666667,2,1,1,1,1,1,3,2,"1","2",14.3333333333333,5,18
126605,"1","34","1","1","1","0",3000,"2",172,68,"1","3","2","1","2","1","2",0,0,5,2,4,2.33333333333333,1.66666666666667,1.33333333333333,1.33333333333333,1,1,3,0,"2","2",4.33333333333333,1,19
126606,"1","34","1","2","1","1",6000,"2",180,74,"2","4","2","1","2","1","2",1,0,4,1.66666666666667,4,2,1,1,1.33333333333333,1,1.5,2.66666666666667,0,"2","2",2.33333333333333,2,19
126607,"1","34","2","1","3","0",4000,"2",167,77,"2","3","2","1","2","1","2",0,0,6,1.66666666666667,2.66666666666667,1.66666666666667,1.33333333333333,2.33333333333333,2.66666666666667,2,1,3.66666666666667,0,"1","1",1.33333333333333,2,19
126608,"2","34","2","2","1","1",7000,"2",161,53,"2","3","2","1","2","1","2",0,0,5,2,4,2.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,1.5,1,2,0,"2","2",1,3,19
126609,"2","34","2","2","3","0",4000,"2",160,49,"2","3","2","1","2","1","2",0,0,8,1.66666666666667,3.66666666666667,2.33333333333333,2,2.66666666666667,4,1,1,2,0,"2","2",0,0,19
126610,"1","34","1","1","1","0",3000,"2",171,65,"2","2","2","2","2","1","2",7,0,7,2.33333333333333,4,2.66666666666667,1,2.66666666666667,2,1.5,1,3.66666666666667,1,"1","1",3,4,19
126612,"1","34","3","1","1","0",6000,"2",187,62,"2","3","2","1","2","1","2",5,0,5,1.66666666666667,4,3.33333333333333,2.33333333333333,1.66666666666667,2,2,1.5,3,1,"1","2",7,0,19
126613,"1","34","2","1","1","0",7000,"2",175,58,"1","2","2","1","2","1","2",0,0,6,1,4,2,1.33333333333333,1.33333333333333,2.33333333333333,1,1,3.66666666666667,0,"2","2",0,0,19
126614,"1","34","1","1","3","3",6000,"2",171,57,"1","2","2","1","2","1","2",6,0,7,1,3.33333333333333,4,2.33333333333333,2,3,1,1,2.66666666666667,0,"1","2",10,0,19
126615,"2","34","2","1","3","3",5000,"2",160,41,"2","2","2","1","2","2","2",0,0,6,1,4,2,2,2.33333333333333,2.33333333333333,1,1.5,2.66666666666667,0,"2","2",0,0,19
126617,"1","34","2","2","2","4",6000,"2",173,64,"1","3","2","1","2","1","2",2,0,8,2,3.66666666666667,2,2,2,2.33333333333333,1,1,2.66666666666667,0,"2","2",0,0,19
126618,"2","34","1","2","1","1",5000,"2",169,61,"1","2","2","1","2","1","2",0,0,6,2,3.33333333333333,2.33333333333333,2,2.33333333333333,2,1.5,1.5,2.66666666666667,0,"2","2",0.666666666666667,0,19
126619,"1","34","1","1","1","0",4000,"2",171,68,"3","4","2","1","2","1","2",0,0,6,1.66666666666667,4,4,1.66666666666667,2,1.66666666666667,1.5,1,1.33333333333333,0,"2","2",1,1,19
126620,"2","34","2","2","1","2",10000,"1",162,42,"3","2","2","1","2","1","2",2,0,6,1,3.33333333333333,2,1.66666666666667,2,3,1.5,1.5,1.33333333333333,2,"1","1",0.333333333333333,5,17
126621,"1","34","2","2","1","0",5500,"2",183,60,"2","2","2","1","2","1","2",2,0,6,1.66666666666667,3.33333333333333,2,1.33333333333333,1.33333333333333,1.33333333333333,1,1.5,3.33333333333333,0,"2","2",7,5,19
126622,"2","34","2","2","1","3",3000,"1",159,45,"1","4","2","1","2","2","2",3,0,7,3,2.33333333333333,3,2,3,3.66666666666667,2.5,1,1.33333333333333,0,"2","2",0,2,16
126623,"2","34","2","2","1","3",6000,"2",163,58,"1","3","2","1","2","1","2",0,0,3,2,3.66666666666667,3,2,2.33333333333333,1.33333333333333,1,2.5,2.66666666666667,0,"2","2",0,0,19
126624,"2","34","2","2","2","1",4000,"2",173,54,"2","2","2","1","2","1","2",3,2,6,2.33333333333333,3,2.66666666666667,1.33333333333333,2,2,2,1.5,2.33333333333333,0,"1","2",2,0,19
126626,"2","34","2","2","1","3",6000,"2",161,89,"3","2","2","1","2","1","2",0,0,6,2.66666666666667,4,2,1.66666666666667,1,2.66666666666667,1,1,3.66666666666667,0,"1","2",0.666666666666667,0,19
126627,"1","34","1","1","2","4",6000,"1",179,71,"1","2","2","1","2","1","2",1,0,5,2.33333333333333,3,2.33333333333333,2.33333333333333,2.33333333333333,3,3,2,2.66666666666667,1,"2","2",1,0,18
126628,"2","34","3","2","2","4",3000,"2",158,69,"2","3","2","1","2","1","2",1,0,6,2.33333333333333,4,2.33333333333333,1.66666666666667,2,2.66666666666667,3.5,1.5,2.66666666666667,0,"2","2",0,0,19
126629,"1","34","1","1","1","1",4000,"2",180,82,"1","3","2","1","2","1","2",3,0,6,2.33333333333333,4,2,2,2.66666666666667,2.66666666666667,1,1.5,3.66666666666667,0,"2","2",2.66666666666667,0,19
126630,"2","34","2","2","1","1",3500,"2",161,49,"2","2","2","1","2","1","2",1,0,6,2.33333333333333,3,2,2,2,2.66666666666667,2,2,2.66666666666667,0,"1","2",0,0,19
126631,"1","34","2","2","3","0",5000,"2",185,93,"3","3","2","1","2","1","2",0,0,7,2.66666666666667,4,2.66666666666667,1.33333333333333,1.66666666666667,3.33333333333333,1,1,3.66666666666667,2,"2","2",2.33333333333333,0,19
126633,"2","34","2","2","2","0",5000,"2",166,59,"2","3","2","1","2","1","2",0,0,8,2,3.66666666666667,2,1.33333333333333,2,2,1,1,3.33333333333333,0,"2","2",0,1,19
128501,"2","34","1","1","0","0",1500,"2",164,55,"1","2","2","2","2","1","2",0,0,8,2.33333333333333,2,1,1.66666666666667,2,2.66666666666667,1,1,1,0,"2","2",0,6,17
128502,"2","34","1","1","1","4",5000,"2",169,60,"3","2","2","1","2","1","2",0,0,6,1.66666666666667,4,2.66666666666667,2,2,2,1,1,3,0,"1","2",0.666666666666667,0,19
128503,"2","34","1","1","1","0",3000,"1",168,50,"2","2","2","1","2","1","2",0,0,5,1,4,1.33333333333333,1,1.66666666666667,3.33333333333333,1,1.5,4,0,"1","2",0,1,19
128504,"1","34","1","1","1","1",4000,"2",177,64,"2","2","2","1","2","1","2",0,0,6,2,3.33333333333333,3,2,2,2,2,1.5,2,0,"2","2",0,0,19
128505,"1","34","2","2","1","1",5000,"2",175,98,"3","3","2","1","2","1","2",0,0,7,2,3,2.33333333333333,2,2,2,2,2,3.66666666666667,0,"1","2",0,1,19
128506,"1","34","2","2","1","1",7000,"2",165,64,"2","3","2","1","2","1","2",2,0,6,1.66666666666667,3.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2,2,2.66666666666667,0,"2","2",3.33333333333333,0,19
128507,"1","34","1","1","0","1",4625,"2",177,63,"1","2","2","1","2","1","2",0,0,8,1.33333333333333,4,2,1,2,3,2.5,1,3.66666666666667,0,"1","2",0,1,19
128508,"1","34","2","2","1","0",5000,"1",168,66,"1","2","2","1","2","1","2",0,0,5,1,3.66666666666667,2,1,1,3,1,1,2.66666666666667,0,"2","2",9.33333333333333,0,19
128509,"1","34","1","1","2","2",6000,"2",176,82,"2","2","2","1","2","1","2",0,0,7,2,4,2.33333333333333,1,1.33333333333333,2.33333333333333,1,1,3.33333333333333,0,"2","2",1.33333333333333,4,19
128510,"1","34","2","2","1","1",7500,"3",180,76,"3","2","2","1","2","1","2",1,0,6,2.66666666666667,3,2,2,2,2.66666666666667,2,2,3,0,"2","2",2.66666666666667,0,19
128511,"1","34","2","2","1","1",5000,"2",165,51,"2","2","2","1","2","1","2",0,0,6,1,3.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,2,1.5,1.5,3.66666666666667,0,"2","2",2.33333333333333,0,19
128512,"1","34","2","1","1","1",6000,"2",181,78,"2","2","2","1","2","1","2",3,0,6,2,4,1,1.33333333333333,1,2,1,1,2.33333333333333,0,"2","1",0.333333333333333,1,19
128513,"1","34","1","1","1","1",5000,"2",182,72,"1","2","2","1","2","1","2",4,0,8,1,4,1,1,1,2,1,1,3,0,"1","2",4,0,19
128515,"1","34","1","1","3","0",3000,"2",179,63,"1","4","2","1","2","1","2",0,0,4,3.33333333333333,3.66666666666667,3,1.33333333333333,3.66666666666667,2.66666666666667,2,1,3,1,"2","2",3,1,19
128517,"1","34","2","2","1","0",7000,"2",171,51,"2","2","2","1","2","1","2",0,0,5,1,4,2.33333333333333,1,2,3,1.5,1.5,2,1,"1","2",13.3333333333333,2,19
128518,"1","34","1","1","3","1",6000,"2",170,59,"1","4","2","1","2","2","2",0,0,7,2,3,4,1.66666666666667,2,3,1,1,2,0,"2","2",20,0,19
128519,"1","34","1","1","1","0",5000,"2",187,65,"2","3","2","1","2","1","2",2,0,7,1,3,3,2,2,2.33333333333333,1,1,2,0,"2","2",0,0,19
128520,"2","34","2","2","0","1",5000,"2",163,48,"3","4","2","1","2","2","2",0,0,5,2,3,2.33333333333333,2,2,3,2.5,1.5,2.33333333333333,0,"2","2",0,1,19
128521,"2","34","1","1","1","0",3000,"1",162,60,"2","3","2","1","2","1","2",2,0,9,2,3.33333333333333,2,2,2.33333333333333,2,1,1.5,3,0,"1","2",0,0,19
128522,"2","34","1","1","1","1",4000,"3",163,45,"1","2","2","1","2","1","2",0,0,6,2,3.66666666666667,2,2,2,2,1.5,1,3.33333333333333,0,"1","2",0,2,19
128525,"2","34","1","1","3","3",4000,"2",160,56,"2","3","2","1","2","1","2",0,0,9,2.33333333333333,3.66666666666667,3,2.66666666666667,2.33333333333333,3,1.5,1.5,2.33333333333333,0,"2","2",0,0,19
128527,"2","34","2","2","1","1",6000,"2",168,59,"2","3","2","4","2","1","2",0,0,7,3,3.66666666666667,2.33333333333333,2,2.33333333333333,3.33333333333333,2,1.5,2.66666666666667,0,"2","2",0,1,19
128528,"2","34","1","1","1","1",5000,"2",167,60,"2","2","2","1","2","1","2",0,0,7,2,3,2.66666666666667,2.33333333333333,2.33333333333333,2,1,1,2.66666666666667,0,"2","2",0,1,19
128529,"2","34","1","1","0","1",2000,"2",158,54,"2","2","2","2","2","1","2",2,0,7,2,3.66666666666667,2,2,2,2.33333333333333,1.5,1.5,2.66666666666667,0,"1","2",0,4,19
128530,"2","34","2","1","1","0",4000,"2",162,60,"2","4","2","1","2","1","2",4,0,4,2,3.66666666666667,2.66666666666667,2.33333333333333,2.66666666666667,2,2,1,2.33333333333333,0,"1","2",6.66666666666667,0,19
128531,"2","34","1","1","1","0",6000,"1",157,49,"2","2","2","1","2","1","2",1,0,7,2,3.66666666666667,2,1.66666666666667,2.33333333333333,2.66666666666667,1.5,1,2.33333333333333,0,"2","2",0,0,19
